Artist_ID,Name,Genres,Popularity
1wNdiP1ppXOuVVbDqMqFox,DJ KSB,gospel amapiano,26
5XmpTzIZwQatGVuoReTJkv,Musketeers,amapiano,23
3LIjRpCZ2elJjOBvrh2E53,Kota Embassy,"sgija, underground amapiano",23
7lMfBtLu5FaWha78wCKYr2,Jobe London,amapiano,24
6EqAIU7pGX8LnmXmAxpO9u,Entity MusiQ,amapiano,24
5dvgzU4ArZjcvtVUugwuMt,Zain SA,amapiano,22
07VKgVXd02qLiJYHuW3Grt,De nax,"amapiano, sgija, underground amapiano",22
7e2fCmADEC45SvMhYJgEe0,Ab Central,gospel amapiano,25
3F8IEuHCZhhYDmTU9VSGka,TuksinSA,gospel amapiano,24
3rz6XDJwU2d1gBY5bbcdtT,Slade,amapiano,24
0N6CgWlBaskJj7kaAXSath,Vetkuk,underground amapiano,24
3Ikru0a7ptudLEI5kBRdw8,nina shezz,gospel amapiano,19
2pfll04yFLCZvhgTaDHVwo,Dj Givy Baby,amapiano,24
67NSWMQJx1JvJ6su9fACTU,Jabidii,gospel amapiano,18
4XVvkHOYDHF10luQxesxaX,Goodguy Styles,"barcadi, underground amapiano",23
1jfWbG9JIlSJys68G8tLVE,Roki,underground amapiano,21
6ul6rON4n7muiiM9rMnBP8,TheBoyTapes,"sgija, underground amapiano",21
2Y07NCPFAgmTOIjPzvekC1,JFS Music,"sgija, underground amapiano",20
1O3CeuiYzmZJnVFWQGnMui,The Cool Guys,underground amapiano,20
3hiqYAXIosBBDG9Uqxt37h,DJ Kwamzy,amapiano,18
7DgDz3iVJsV7idqWIYHY8I,Tumza D'Kota,amapiano,20
64AibK7iJaFyzaWdx2t09W,Bob Mabena,amapiano,20
0PdeZ9VNbhhfQMSpMfZnLi,Ubuntu Brothers,"sgija, underground amapiano",17
4Q1PLV0sUS4xUzFwpFUvFh,Godfrey Gad,gospel amapiano,17
2clvV39sOP628KNvGNHK8X,Claudio x Kenza,amapiano,17
2UJRUGgGu9ADntAYptgjmf,Ma Lemon,amapiano,19
3qQlOGleEEh9SPVX0Jx5JK,Martin Toe,gospel amapiano,10
76RXpuinglNfPrBGBG12oN,Bulo,amapiano,20
7LaiNte25fh24EljHwBUcM,Tee Jay,amapiano,20
4GugIMfUFCc3IJM7jD2C5d,KMAT,underground amapiano,18
4G7gnjFEISCa9aKBdoUvMb,Kelar Thrillz,gospel amapiano,14
5xenLrlSqXvyAdZN3cLsm3,DJ SK,gospel amapiano,17
